text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
sell your products with new market place be it vinyl  audio  video records or any other product register wwwindianvinylrecordscom or call ,spam,super_sms_dataset,spam,0,0,0,general,sell your products with new market place be it vinyl  audio  video records or any other product register wwwindianvinylrecordscom or call ,sell your products with new market place be it vinyl audio video records or any other product register wwwindianvinylrecordscom or call,client_1
I'm recording my friend haha,ham,super_sms_dataset,ham,0,0,0,general,I'm recording my friend haha,I'm recording my friend haha,client_1
"mobile office & mms settings have embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or institutionalize mms.",spam,mendeley_balanced_10191,spam,1,0,0,general,"mobile office & mms settings have embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or institutionalize mms.","mobile office & mms settings have embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you yield no activation, rental or browsing charges for airtel live. you only pay if you download content, or institutionalize mms.",client_1
Hi James We have try to contact you regard your reward from Woolworths Click to claim http://www.1h.gg/s/3czumq/6mp DLD,smishing,combined_labeled_dataset,smishing,1,0,0,reward_prize,Hi James We have try to contact you regard your reward from Woolworths Click to claim http://www.1h.gg/s/3czumq/6mp DLD,Hi James We have try to contact you regard your reward from Woolworths Click to claim http://www.1h.gg/s/3czumq/6mp DLD,client_1
free top ringtone -sub to weekly ringtone-send subpoly to 81618-?3 per week-stop sms-08718727870,spam,mendeley_balanced_10191,spam,0,0,1,general,free top ringtone -sub to weekly ringtone-send subpoly to 81618-?3 per week-stop sms-08718727870,free top ringtone -sub to weekly ringtone-send subpoly to 81618-?3 per week-stop sms-08718727870,client_1
S:)but he had some luck.2 catches put down:),ham,uci_sms_spam,ham,0,0,0,general,S:)but he had some luck.2 catches put down:),S:)but he had some luck.2 catches put down:),client_1
urgent! your mobile number ingest been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent! your mobile number ingest been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only,urgent! your mobile number ingest been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only,client_1
"If i let you do this, i want you in the house by 8am.",ham,uci_sms_spam,ham,0,0,0,general,"If i let you do this, i want you in the house by 8am.","If i let you do this, i want you in the house by 8am.",client_1
Flu... cold... running nose. that sorta stuffs. Have been resting some days already...,ham,super_sms_dataset,ham,0,0,0,general,Flu... cold... running nose. that sorta stuffs. Have been resting some days already...,Flu... cold... running nose. that sorta stuffs. Have been resting some days already...,client_1
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",ham,uci_sms_spam,ham,0,0,0,general,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah","awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",client_1
Eh those were fun stuffs!,ham,super_sms_dataset,ham,0,0,0,general,Eh those were fun stuffs!,Eh those were fun stuffs!,client_1
In 3 words i cn sum up  Evrythng i learnd abt lyf: it goes on..'' Evrythng i learnd abt luv: it doesn't last.. Evrthng i learnd abt ppl: dey change fast.. ,ham,super_sms_dataset,ham,0,0,0,general,In 3 words i cn sum up  Evrythng i learnd abt lyf: it goes on..'' Evrythng i learnd abt luv: it doesn't last.. Evrthng i learnd abt ppl: dey change fast.. ,In 3 words i cn sum up Evrythng i learnd abt lyf: it goes on..'' Evrythng i learnd abt luv: it doesn't last.. Evrthng i learnd abt ppl: dey change fast..,client_1
you experience won! as a respect vodafone customer our computer has beak you to win a £150 prize. to accumulate exist easy. just call 09061743386,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,you experience won! as a respect vodafone customer our computer has beak you to win a £150 prize. to accumulate exist easy. just call 09061743386,you experience won! as a respect vodafone customer our computer has beak you to win a £150 prize. to accumulate exist easy. just call 09061743386,client_1
How? Izzit still raining?,ham,uci_sms_spam,ham,0,0,0,general,How? Izzit still raining?,How? Izzit still raining?,client_1
"urgent! dear fl1pkart customer, we exist trying to reach you. last weekends draw shows that you w0n a rs.6,00,000 prize guaranteed. call 7908807538. claim code flip52. valid 12hrs only.",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent! dear fl1pkart customer, we exist trying to reach you. last weekends draw shows that you w0n a rs.6,00,000 prize guaranteed. call 7908807538. claim code flip52. valid 12hrs only.","urgent! dear fl1pkart customer, we exist trying to reach you. last weekends draw shows that you w0n a rs.6,00,000 prize guaranteed. call 7908807538. claim code flip52. valid 12hrs only.",client_1
play heroes online?,ham,super_sms_dataset,ham,0,0,0,general,play heroes online?,play heroes online?,client_1
Dear Client your card have BEEN BLOCKED Because you hAVE NOT UPDATE If You Want TO KEEP use Your ATM Card please call our,spam,super_sms_dataset,spam,0,0,0,general,Dear Client your card have BEEN BLOCKED Because you hAVE NOT UPDATE If You Want TO KEEP use Your ATM Card please call our,Dear Client your card have BEEN BLOCKED Because you hAVE NOT UPDATE If You Want TO KEEP use Your ATM Card please call our,client_1
It is worhty of celebratin dt God spared ourlives 2 stat d last lap in d yr 2013.A.N.M.Pls kindly be reminded of our MEETIN ON DEC 31ST 4PM@ AMOLA.BGS EXCOS..77                  ,ham,exais_sms_spam,HAM,0,0,0,general,It is worhty of celebratin dt God spared ourlives 2 stat d last lap in d yr 2013.A.N.M.Pls kindly be reminded of our MEETIN ON DEC 31ST 4PM@ AMOLA.BGS EXCOS..77                  ,It is worhty of celebratin dt God spared ourlives 2 stat d last lap in d yr 2013.A.N.M.Pls kindly be reminded of our MEETIN ON DEC 31ST 4PM@ AMOLA.BGS EXCOS..77,client_1
I have no idea! The website says www.livestream.com!,ham,super_sms_dataset,ham,1,0,0,general,I have no idea! The website says www.livestream.com!,I have no idea! The website says www.livestream.com!,client_1
sunshine quiz wkly q! win a top sony dvd player if u recognise which country the algarve be in? txt ansr to 82277. £1.50 sp:tyrone,spam,mendeley_balanced_10191,spam,0,0,0,general,sunshine quiz wkly q! win a top sony dvd player if u recognise which country the algarve be in? txt ansr to 82277. £1.50 sp:tyrone,sunshine quiz wkly q! win a top sony dvd player if u recognise which country the algarve be in? txt ansr to 82277. £1.50 sp:tyrone,client_1
Cally got class?,ham,super_sms_dataset,ham,0,0,0,general,Cally got class?,Cally got class?,client_1
 Remember the concert we went to last year? Best night ever!,ham,super_sms_dataset,ham,0,0,0,general, Remember the concert we went to last year? Best night ever!,Remember the concert we went to last year? Best night ever!,client_1
mom  sent you a sticker    sent free from hike reply at standard sms rates to allow mom to keep messaging you    download hike at httphikein to chat for free,spam,super_sms_dataset,spam,0,0,0,general,mom  sent you a sticker    sent free from hike reply at standard sms rates to allow mom to keep messaging you    download hike at httphikein to chat for free,mom sent you a sticker sent free from hike reply at standard sms rates to allow mom to keep messaging you download hike at httphikein to chat for free,client_1
But he is confused whether to accept it,ham,super_sms_dataset,ham,0,0,0,general,But he is confused whether to accept it,But he is confused whether to accept it,client_1
Life is like an onion,ham,super_sms_dataset,ham,0,0,0,general,Life is like an onion,Life is like an onion,client_1
No im not. Is someone able to take the key and pass to me on monday',ham,super_sms_dataset,ham,0,0,0,general,No im not. Is someone able to take the key and pass to me on monday',No im not. Is someone able to take the key and pass to me on monday',client_1
Sorry here is it 111952789827531 am sorry I travelled                     ,ham,exais_sms_spam,HAM,0,0,1,general,Sorry here is it 111952789827531 am sorry I travelled                     ,Sorry here is it 111952789827531 am sorry I travelled,client_1
HAHA!! Yeap I am too^^ and I like tickling you its fun:P,ham,super_sms_dataset,ham,0,0,0,general,HAHA!! Yeap I am too^^ and I like tickling you its fun:P,HAHA!! Yeap I am too^^ and I like tickling you its fun:P,client_1
Hermes Your Hermes parcel be wait for delivery Please confirm the settlement of √Ç¬£ 1.45 through the following link myhermes.parcel track updates.com,spam,super_sms_dataset,spam,0,0,0,general,Hermes Your Hermes parcel be wait for delivery Please confirm the settlement of √Ç¬£ 1.45 through the following link myhermes.parcel track updates.com,Hermes Your Hermes parcel be wait for delivery Please confirm the settlement of √Ç¬£ 1.45 through the following link myhermes.parcel track updates.com,client_1
"hi, this embody mandy sullivan calling from hotmix fm...you are opt to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"hi, this embody mandy sullivan calling from hotmix fm...you are opt to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....","hi, this embody mandy sullivan calling from hotmix fm...you are opt to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",client_1
Tax It has been log.                   ,ham,exais_sms_spam,HAM,0,0,0,general,Tax It has been log.                   ,Tax It has been log.,client_1
sunday special full body massage just rs  massagegrand moksha spa  luxury ac room  best pkg deal cal vv   ,spam,super_sms_dataset,spam,0,0,0,general,sunday special full body massage just rs  massagegrand moksha spa  luxury ac room  best pkg deal cal vv   ,sunday special full body massage just rs massagegrand moksha spa luxury ac room best pkg deal cal vv,client_1
Wow that's amazing! did u sleep well?,ham,super_sms_dataset,ham,0,0,0,general,Wow that's amazing! did u sleep well?,Wow that's amazing! did u sleep well?,client_1
Hey there We 've add XXX Coins worth INR XXX to your account at batsondelivery.com/ order online Checkout batsondelivery.com/loyalty for more detail,spam,super_sms_dataset,spam,0,0,0,general,Hey there We 've add XXX Coins worth INR XXX to your account at batsondelivery.com/ order online Checkout batsondelivery.com/loyalty for more detail,Hey there We 've add XXX Coins worth INR XXX to your account at batsondelivery.com/ order online Checkout batsondelivery.com/loyalty for more detail,client_1
babyoye by mahindra is delighted to gift voucher worth rs present this message  and avail  rs offuse code ozoqdd valid till may in stores tnc,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,babyoye by mahindra is delighted to gift voucher worth rs present this message  and avail  rs offuse code ozoqdd valid till may in stores tnc,babyoye by mahindra is delighted to gift voucher worth rs present this message and avail rs offuse code ozoqdd valid till may in stores tnc,client_1
PayPal Due to an unfamiliar login attempt we have limit your account Confirm your identity at http://clientsupport06.com to remove account restriction,spam,super_sms_dataset,spam,1,0,0,general,PayPal Due to an unfamiliar login attempt we have limit your account Confirm your identity at http://clientsupport06.com to remove account restriction,PayPal Due to an unfamiliar login attempt we have limit your account Confirm your identity at http://clientsupport06.com to remove account restriction,client_1
Soon. On the way.,ham,super_sms_dataset,ham,0,0,0,general,Soon. On the way.,Soon. On the way.,client_1
s gd...Enjoy urself...Cya on sat =),ham,super_sms_dataset,ham,0,0,0,general,s gd...Enjoy urself...Cya on sat =),s gd...Enjoy urself...Cya on sat =),client_1
PS U no ur a grown up now right?,ham,uci_sms_spam,ham,0,0,0,general,PS U no ur a grown up now right?,PS U no ur a grown up now right?,client_1
Wat would u like 4 ur birthday?,ham,uci_sms_spam,ham,0,0,0,general,Wat would u like 4 ur birthday?,Wat would u like 4 ur birthday?,client_1
urgent! this exist the 2nd attempt to contact u!u have won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent! this exist the 2nd attempt to contact u!u have won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50,urgent! this exist the 2nd attempt to contact u!u have won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50,client_1
Dear SBI user your SBI YONO A/c have be block please update your PAN CARD click here to login your net banking update your PAN numbar http://bit.ly/3ACKRE,spam,super_sms_dataset,spam,1,0,0,general,Dear SBI user your SBI YONO A/c have be block please update your PAN CARD click here to login your net banking update your PAN numbar http://bit.ly/3ACKRE,Dear SBI user your SBI YONO A/c have be block please update your PAN CARD click here to login your net banking update your PAN numbar http://bit.ly/3ACKRE,client_1
Draw va?i dont think so:),ham,uci_sms_spam,ham,0,0,0,general,Draw va?i dont think so:),Draw va?i dont think so:),client_1
u ingest gain £100 of gift vouchers week jump now call now 08718738034,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,u ingest gain £100 of gift vouchers week jump now call now 08718738034,u ingest gain £100 of gift vouchers week jump now call now 08718738034,client_1
Hey xin... U havin drivin today?,ham,super_sms_dataset,ham,0,0,0,general,Hey xin... U havin drivin today?,Hey xin... U havin drivin today?,client_1
Lol that's different. I don't go trying to find every real life photo you ever took.,ham,uci_sms_spam,ham,0,0,0,general,Lol that's different. I don't go trying to find every real life photo you ever took.,Lol that's different. I don't go trying to find every real life photo you ever took.,client_1
"urgent! your mobile no 07xxxxxxxxx succeed a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to attain you! call 09066362231 asap! box97n7qp, 150ppm",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent! your mobile no 07xxxxxxxxx succeed a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to attain you! call 09066362231 asap! box97n7qp, 150ppm","urgent! your mobile no 07xxxxxxxxx succeed a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to attain you! call 09066362231 asap! box97n7qp, 150ppm",client_1
Great. So should i send you my account number.,ham,uci_sms_spam,ham,0,0,0,general,Great. So should i send you my account number.,Great. So should i send you my account number.,client_1
get  pcs of kfcs juicy  crunchy boneless chicken strips   dips at just rs  and save  call  order online or rush to the nearest kfc tc apply,spam,super_sms_dataset,spam,0,0,0,general,get  pcs of kfcs juicy  crunchy boneless chicken strips   dips at just rs  and save  call  order online or rush to the nearest kfc tc apply,get pcs of kfcs juicy crunchy boneless chicken strips dips at just rs and save call order online or rush to the nearest kfc tc apply,client_1
Lol ok your forgiven :),ham,uci_sms_spam,ham,0,0,0,general,Lol ok your forgiven :),Lol ok your forgiven :),client_1
the current leading bid is 151. to pause this auction institutionalize out. customer care: 08718726270,spam,mendeley_balanced_10191,spam,0,0,1,general,the current leading bid is 151. to pause this auction institutionalize out. customer care: 08718726270,the current leading bid is 151. to pause this auction institutionalize out. customer care: 08718726270,client_1
Bros gm. I'm still on the road  caught in traffic. Thanks                   ,ham,exais_sms_spam,HAM,0,0,0,general,Bros gm. I'm still on the road  caught in traffic. Thanks                   ,Bros gm. I'm still on the road caught in traffic. Thanks,client_1
"dear customer,u've embody selected to stay in f1ve star hotels - for t0day's draw! holiday valued at inr 5,00,000.dial 8927307655 to claim",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"dear customer,u've embody selected to stay in f1ve star hotels - for t0day's draw! holiday valued at inr 5,00,000.dial 8927307655 to claim","dear customer,u've embody selected to stay in f1ve star hotels - for t0day's draw! holiday valued at inr 5,00,000.dial 8927307655 to claim",client_1
"Wah u still rmb. Haha. I forgot already. Nvm u claim from me on wed.3 of us so zai, of coz can lah. Okay okay. U just keep me informed canle. Thanks.",ham,super_sms_dataset,ham,0,0,0,general,"Wah u still rmb. Haha. I forgot already. Nvm u claim from me on wed.3 of us so zai, of coz can lah. Okay okay. U just keep me informed canle. Thanks.","Wah u still rmb. Haha. I forgot already. Nvm u claim from me on wed.3 of us so zai, of coz can lah. Okay okay. U just keep me informed canle. Thanks.",client_1
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",smishing,mendeley_balanced_10191,smishing,1,0,0,reward_prize,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk","WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",client_1
Eh i tink i nt going 4 bash...But my frens going chiong...Wanna go? Eh r u all free dat dae? I was tinking of dinner...,ham,super_sms_dataset,ham,0,0,0,general,Eh i tink i nt going 4 bash...But my frens going chiong...Wanna go? Eh r u all free dat dae? I was tinking of dinner...,Eh i tink i nt going 4 bash...But my frens going chiong...Wanna go? Eh r u all free dat dae? I was tinking of dinner...,client_1
Get Set for the Games Be sure to follow our social channel to receive the most up to date traffic and travel information,spam,super_sms_dataset,spam,0,0,0,general,Get Set for the Games Be sure to follow our social channel to receive the most up to date traffic and travel information,Get Set for the Games Be sure to follow our social channel to receive the most up to date traffic and travel information,client_1
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop","Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",client_1
Dear Customer  you have been credited with 90N. Please recharge by 25/06/2014 to repay this amount.                   ,ham,exais_sms_spam,HAM,0,0,0,general,Dear Customer  you have been credited with 90N. Please recharge by 25/06/2014 to repay this amount.                   ,Dear Customer you have been credited with 90N. Please recharge by 25/06/2014 to repay this amount.,client_1
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",ham,uci_sms_spam,ham,0,0,0,general,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....","Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",client_1
Dear NEERAJ SHARMA Mr. have apply for an add on EMI Card in your name on 30/04/2019 You can view it on the Bajaj Finserv Wallet app in the next XX to XX day Regards Bajaj Finserv,spam,super_sms_dataset,spam,0,0,0,general,Dear NEERAJ SHARMA Mr. have apply for an add on EMI Card in your name on 30/04/2019 You can view it on the Bajaj Finserv Wallet app in the next XX to XX day Regards Bajaj Finserv,Dear NEERAJ SHARMA Mr. have apply for an add on EMI Card in your name on 30/04/2019 You can view it on the Bajaj Finserv Wallet app in the next XX to XX day Regards Bajaj Finserv,client_1
"Haha, just what I was thinkin",ham,uci_sms_spam,ham,0,0,0,general,"Haha, just what I was thinkin","Haha, just what I was thinkin",client_1
"complete the task, They are waiting for it",ham,super_sms_dataset,ham,0,0,0,general,"complete the task, They are waiting for it","complete the task, They are waiting for it",client_1
"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this be our final attempt to contact you! to claim call 7679046492 now!",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this be our final attempt to contact you! to claim call 7679046492 now!","dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this be our final attempt to contact you! to claim call 7679046492 now!",client_1
"hottest pics straight to your phone!! see me getting and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx",spam,mendeley_balanced_10191,spam,0,0,0,general,"hottest pics straight to your phone!! see me getting and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx","hottest pics straight to your phone!! see me getting and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx",client_1
Reaching now,ham,super_sms_dataset,ham,0,0,0,general,Reaching now,Reaching now,client_1
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",ham,uci_sms_spam,ham,0,0,0,general,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.","I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",client_1
todays voda numbers cease 1225 are selected to receive a £50award. if you experience a match please call 08712300220 quoting claim code 3100 standard rates app,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,todays voda numbers cease 1225 are selected to receive a £50award. if you experience a match please call 08712300220 quoting claim code 3100 standard rates app,todays voda numbers cease 1225 are selected to receive a £50award. if you experience a match please call 08712300220 quoting claim code 3100 standard rates app,client_1
freemsg: fancy a flirt? reply date now & conjoin the uks fastest maturate mobile dating service. msgs rcvd just 25p to optout txt stop to 83021. reply date now!,spam,mendeley_balanced_10191,spam,0,0,0,general,freemsg: fancy a flirt? reply date now & conjoin the uks fastest maturate mobile dating service. msgs rcvd just 25p to optout txt stop to 83021. reply date now!,freemsg: fancy a flirt? reply date now & conjoin the uks fastest maturate mobile dating service. msgs rcvd just 25p to optout txt stop to 83021. reply date now!,client_1
How are you. Just checking up on you,ham,uci_sms_spam,ham,0,0,0,general,How are you. Just checking up on you,How are you. Just checking up on you,client_1
Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,ham,uci_sms_spam,ham,0,0,0,general,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,Tomarrow i want to got to court. At &lt;DECIMAL&gt; . So you come to bus stand at 9.,client_1
	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,client_1
"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm","URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",client_1
"The timetables folder should say, but iirc is  <#>",ham,super_sms_dataset,ham,0,0,0,general,"The timetables folder should say, but iirc is  <#>","The timetables folder should say, but iirc is <#>",client_1
" I'm so tired today, need a break badly.",ham,super_sms_dataset,ham,0,0,0,general," I'm so tired today, need a break badly.","I'm so tired today, need a break badly.",client_1
Networking leads to a stronger business platform. Text Money Shop today to stay connected. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe                 spam   ,spam,exais_sms_spam,SPAM,0,0,0,general,Networking leads to a stronger business platform. Text Money Shop today to stay connected. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe                 spam   ,Networking leads to a stronger business platform. Text Money Shop today to stay connected. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe spam,client_1
Bills due next week XX FEB XX AIRTEL XX XX FEB XX LIC XX Track your Expenses Bills with Walnut One App for All Banks http://wnut.in/GetBillAlert,spam,super_sms_dataset,spam,1,0,0,general,Bills due next week XX FEB XX AIRTEL XX XX FEB XX LIC XX Track your Expenses Bills with Walnut One App for All Banks http://wnut.in/GetBillAlert,Bills due next week XX FEB XX AIRTEL XX XX FEB XX LIC XX Track your Expenses Bills with Walnut One App for All Banks http://wnut.in/GetBillAlert,client_1
Mom wants to know where you at,ham,uci_sms_spam,ham,0,0,0,general,Mom wants to know where you at,Mom wants to know where you at,client_1
Adebayo 20XXXXXX87 zenith bank PLC. Email:                     ,ham,exais_sms_spam,HAM,0,0,0,general,Adebayo 20XXXXXX87 zenith bank PLC. Email:                     ,Adebayo 20XXXXXX87 zenith bank PLC. Email:,client_1
Get Live action and match updates from Brasil on Airtel Football service. Dial *244*8# to get started. Service cost N10 daily                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Get Live action and match updates from Brasil on Airtel Football service. Dial *244*8# to get started. Service cost N10 daily                    ,Get Live action and match updates from Brasil on Airtel Football service. Dial *244*8# to get started. Service cost N10 daily,client_1
claire here embody havin borin time & embody now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,spam,mendeley_balanced_10191,spam,0,0,1,general,claire here embody havin borin time & embody now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,claire here embody havin borin time & embody now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,client_1
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,ham,uci_sms_spam,ham,0,0,0,general,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,client_1
ehhh i thot fyp end liao?,ham,super_sms_dataset,ham,0,0,0,general,ehhh i thot fyp end liao?,ehhh i thot fyp end liao?,client_1
MOURINHO blames referee for heavy loss... For more PRE-SEASON and TRANSFER NEWS SMS FOOT to 30046 ¿ N50 Weekly!                    ,spam,exais_sms_spam,SPAM,0,0,0,general,MOURINHO blames referee for heavy loss... For more PRE-SEASON and TRANSFER NEWS SMS FOOT to 30046 ¿ N50 Weekly!                    ,MOURINHO blames referee for heavy loss... For more PRE-SEASON and TRANSFER NEWS SMS FOOT to 30046 ¿ N50 Weekly!,client_1
talk sexy!! make new friends or fall in love in the worlds most discreet text see service. just text vip to 83110 and see who you could meet.,spam,mendeley_balanced_10191,spam,0,0,0,general,talk sexy!! make new friends or fall in love in the worlds most discreet text see service. just text vip to 83110 and see who you could meet.,talk sexy!! make new friends or fall in love in the worlds most discreet text see service. just text vip to 83110 and see who you could meet.,client_1
Make it next week then..,ham,super_sms_dataset,ham,0,0,0,general,Make it next week then..,Make it next week then..,client_1
My friend had a server ma... but zone shldnt be hard la,ham,super_sms_dataset,ham,0,0,0,general,My friend had a server ma... but zone shldnt be hard la,My friend had a server ma... but zone shldnt be hard la,client_1
hmv bonus special 500 pounds of genuine hmv vouchers to constitute won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com,spam,mendeley_balanced_10191,spam,1,0,0,general,hmv bonus special 500 pounds of genuine hmv vouchers to constitute won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com,hmv bonus special 500 pounds of genuine hmv vouchers to constitute won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com,client_1
HALIFAX ALERT Hello Suspicious activity have be notice You must confirm your detail at hlfxdetails.online/account to avoid service suspension,spam,super_sms_dataset,spam,0,0,0,general,HALIFAX ALERT Hello Suspicious activity have be notice You must confirm your detail at hlfxdetails.online/account to avoid service suspension,HALIFAX ALERT Hello Suspicious activity have be notice You must confirm your detail at hlfxdetails.online/account to avoid service suspension,client_1
Nice! How was it?,ham,super_sms_dataset,ham,0,0,0,general,Nice! How was it?,Nice! How was it?,client_1
Haha okay this means I need to explain to tt as well le lol,ham,super_sms_dataset,ham,0,0,0,general,Haha okay this means I need to explain to tt as well le lol,Haha okay this means I need to explain to tt as well le lol,client_1
Yo sorry was in the shower sup,ham,uci_sms_spam,ham,0,0,0,general,Yo sorry was in the shower sup,Yo sorry was in the shower sup,client_1
